Title,Text,Author
Vară,"La orizont-departe-fulgere fără glas
zvâcnesc din când în cand
ca nişte lungi picioare de păianjen-smulse
din trupul care le purta.
Dogoare.
Pământu-ntreg e numai lan de grâu
şi cantec de lăcuste.
În soare spicele îşi âin la sân grăunţele
ca nişte prunci ce sug.
Iar timpul îşi întinde leneş clipele
şi aţipeşte între flori de mac.
La ureche-i ţârâie un greier.
",Lucian Blaga
Pan,"Acoperit de frunze veştede pe-o stânca zace Pan.
E orb şi e batrân.
Pleoapele-i sunt cremene,
zadarnic cearc-a mai clipi,
căci ochii-i s-au închis - ca melcii - peste iarnă.
Stropi calzi de rouă-i cad pe buze:
unu,
doi,
trei.
Natura îşi adapă zeul.
Ah, Pan!
Îl văd cum îşi întinde mâna, prinde-un ram
şi-i pipăie
cu mângâieri uşoare mugurii.
Un miel s-apropie printre tufişuri.
Orbul îl aude şi zâmbeşte,
căci n-are Pan mai mare bucurie
decât de-a prinde-n palme-ncetişor capşorul mieilor
şi de-a le căuta corniţele sub năstureii moi de lână.
Tăcere.
În juru-i peşterile cască somnoroase
şi i se mută-acum şi lui căscatul.
Se-ntinde şi îşi zice:
""Picurii de roua-s mari şi calzi,
corniţele mijesc,
iar mugurii sunt plini.
Să fie primăvară?""
",Lucian Blaga
"Veniţi după mine, tovarăşi!","Veniţi lângă mine, tovarăşi! E toamnă,
se coace
pelinul în boabe de struguri
şi-n guşe de viperi veninul.
C-un chiot vreau astăzi să-nchin
în cinstea sălbaticei mele minuni, care pleacă
lăsându-mă singur,
cu plânsul,
cu voi,
şi cu toamna.
Veniţi mai aproape! - Şi cel care are
urechi de-auzit să audă:
durerile nu sunt adânci decât atuncea când râd.
Să râdă deci astăzi în mine
amarul
şi-n hohote mari să-şi arunce pocalul în nori!
Veniţi lângă mine, tovarăşi, să bem!
Ha, ha! Ce licăreşte-aşa straniu pe cer?
E cornul de lună?
Nu, nu! E un ciob dintr-o cupă de aur,
ce-am spart-o de boltă
cu braţul de fier.
Sunt beat şi as vrea să dărâm tot ce-i vis,
ce e templu şi-altar!
Veniţi lângă mine, tovarăşi! Că mâne-o să mor,
 
dar vă las moştenire
superbul meu craniu, din care să beţi
pelin
când vi-e dor de viaţă,
şi-otravă
când vreţi să-mi urmaţi! - Veniţi după mine, tovarăşi!
",Lucian Blaga
În lan,"De prea mult aur crapş boabele de grâu.
Ici-colo stropi de mac
şi-n lan
o fată
cu gene lungi ca spicele de orz.
Ea strânge cu privirea snopii de senin al cerului
şi cântă.
Eu zac în umbra unor maci,
fără dorinţi, fără mustrări, fără căinţi
şi fără-ndemnuri, numai trup
şi numai lut.
Ea cântă
şi eu ascult.
Pe buzele ei calde mi se naşte sufletul.
",Lucian Blaga
Flori de mac,"În frunza de cucută amară
îmi fluier bucuriile-şi-o neînţeleasă teamă
de moarte mă pătrunde,
cum vă privesc pe malul mării de secară,
flori de mac.
Aş vrea să vă cuprind,
că, nu ştiu cum, petalele ce le purtaţi
îmi par urzite
din spuma roşie
a unui cald şi-nflăcărat amurg de vară.
Aş vrea să vă culeg în braţe
feciorelnicul avant,
dar vi-e atât de fragedă podoabă,
că nu-ndrăznesc,
o, nici la pieptul gândurilor mele să vă strâng.
Şi-as vrea să vă strivesc,
că sunteţi roşii, roşii
cum nu au putut să fie pe pământ
decât aprinşii, mari stropi de sânge ce-au căzut
pe stânci
şi pe nisip în Ghetsemani de pe fruntea lui Isus,
când s-a-ngrozit de
moarte.
",Lucian Blaga
"Daţi-mi un trup, voi munţilor","Numai pe tine te am, trecătorul meu trup,
şi totuşi
flori albe şi roşii eu nu-ţi pun pe frunte şi-n plete,
căci lutul tău slab
mi-e prea strâmt pentru straşnicul suflet
ce-l port.
Daţi-mi un trup,
voi munţilor,
mărilor,
daţi-mi alt trup să-mi descarc nebunia
în plin!
Pământule larg, fii trunchiul meu,
fii pieptul acestei năprasnice inimi,
prefă-te-n lăcaşul furtunilor cari mă strivesc,
fii amfora eului meu îndărătnic!
Prin cosmos
auzi-s-ar atuncea măreţii mei paşi
şi-aş apare năvalnic şi liber
cum sunt,
pământule sfânt.
Când as iubi,
mi-aş întinde spre cer toate mările
ca nişte vânjoase, sălbatice braţe fierbinţi,
spre cer,
să-l cuprind,
mijlocul să-i frâng,
să-i sărut sclipitoarele stele.
 
Când aş urî,
aş zdrobi sub picioarele mele de stâncă
bieţi sori
călători
şi poate-aş zâmbi.
Dar numai pe tine te am, trecătorul meu trup.
",Lucian Blaga
Strigat în pustie,"Cu chiotele-ţi de lumina
şi cu-adâncul ochilor de mare,
cu urmele în lut ce ţi le lasă
nenumăratele fecioare
cutremurate-n clipa asta
de-un dor
pe minunatul tau pământ,
te chem:
vino, Lume,
vin'.
Adie-mi în urechile ganguritul de izvoare,
la cari în miez de noapte
nevăzuti de nimeni strugurii
desprinşi de viţe ţi s-adună
să-şi umple boabele de must,
şi-apoi-cu dărnicia ta de moarte
vino,
Lume,
vin'.
Şi răcoreste-mi
fruntea-nfierbântată
ca nisipul dogorat
pe care calcă-ncet, încet
prin pustie un profet.
",Lucian Blaga
În marea trecere,"Soarele-n zenit ţine cântarul zilei.
Cerul se dăruieşte apelor de jos.
Cu ochi cuminţi dobitoace în trecere
îşi privesc fără de spaimă umbra în albii.
Frunzare se boltesc adânci
peste o-ntreagă poveste.
Nimic nu vrea să fie altfel decât este.
Numai sângele meu strigă prin păduri
după îndepărtata-i copilărie,
ca un cerb bătrân
după ciuta lui pierdută în moarte.
Poate a pierit subt stânci.
Poate s-a cufundat în pământ.
În zadar i-aştept veştile,
numai peşteri răsună,
pâraie se cer în adânc.
Sânge fără răspuns,
o, de-ar fi linişte, cât de bine s-ar auzi
ciuta călcând prin moarte.
Tot mai departe sovăi pe drum -
şi, ca un ucigaş ce-astupă cu năframă
o gură învinsă,
închid cu pumnul toate izvoarele,
pentru totdeauna să tacă,
să tacă.
",Lucian Blaga
Psalm,"O durere totdeauna mi-a fost singurătatea ta ascunsă,
Dumnezeule, dar ce era să fac?
Când eram copil mă jucam cu tine
şi-n închipuire te desfăceam cum desfaci o jucărie.
Apoi sălbăticia mi-a crescut,
cântările mi-au pierit,
şi fără să-mi fi fost vreodată aproape
te-am pierdut pentru totdeauna
în ţărână, în foc, în văzduh şi pe ape.
Între răsăritul de soare şi-apusul de soare
sunt numai ţină şi rană.
În cer te-ai închis ca-ntr-un coşciug.
O, de n-ai fi mai înrudit cu moartea
decât cu viaţa,
mi-ai vorbi. De-acolo unde eşti,
din pământ ori din poveste mi-ai vorbi.
În spinii de-aci, arată-te, Doamne,
să ştiu ce-aştepţi de la mine.
Să prind din văzduh suliţa veninoasă
din adânc azvârlită de altul să te rănească subt aripi?
Ori nu doreşti nimic?
Eşti muta, neclintita identitate
(rotunjit în sine a este a),
nu ceri nimic. Nici măcar rugăciunea mea.
 
Iată, stelele intră în lume
deodată cu întrebătoarele mele tristeţi.
Iată, e noapte fără ferestre-n afară.
Dumnezeule, de-acum ce mă fac?
În mijlocul tău mă dezbrac. Mă dezbrac de trup
ca de-o haină pe care-o laşi în drum.
",Lucian Blaga
Tămâie şi fulgi,"Lumini scăpate din cuptor se zbat între pereţi.
Şi trupul moale ca de în curat
şi părul ţi l-ai uns peste-o cadelniţă-n tămâie,
fir de fir,
ca să miroşi la fel c-un patrafir.
Prin sat trec sanii grele de tăceri.
Cu genele ghicesc poteca sărutărilor de ieri.
Fulgi moi şi graşi îmi troienesc
în pace lumea ca de scrum,
şi fulgi de-aramă azvârliţi din cer
par clopoţeii atârnaţi
de gâtul paşilor de cai pe drum.
Ciobanii întârziaţi pe uliţi simt
ca cei cari s-au culcat
au clipe de tămâie şi de in
curat.
Curat.
",Lucian Blaga
Moartea lui Pan,"Cu strai de broască-n păr răsai din papură,
o undă
vrea să te cuprindă şi nisipuri prind să fiarbă.
Ca dintr-o nevăzută amforă rotundă
îţi verşi mlădie trupul gol în iarbă.
Şi vâna de la tâmple îmi zvâcneşte
ca guşa unei leneşe şopârle
ce se prăjeşte-n soare,
mişcarea ta mi-adie murmur de izvoare.
Ca pânea caldă eu te-aş frânge,
mişcarea ta mi-azvârle clipe dulci în sânge.
Nisipuri prind să fiarbă.
Vară,
soare,
iarbă!
 
Zeul aşteaptă</b>
Prin mirişte se joacă
şoareci şi viţei,
iar viţele de vie
ţin în palme
brotăcei.
C-o păpădie
între buze
o aştept
să vie.
Nu vreau decât
să-mi port curate
degetele răsfirate
prin părul ei,
prin părul ei
şi-apoi prin nori
s-adun din ei
ca dintr-un caier
fulgerele-aşa cum toamna
strângi din aer
funigei.
 
Umbra</b>
Pan rupe faguri
în umbra unor nuci.
E trist:
se înmulţesc prin codri mânăstirile,
şi-l supără sclipirea unei cruci.
Zboară-n jurul lui lăstunii
şi foile de ulm
răstălmăcesc o toacă.
Subt clopot de vecerne Pan e trist.
Pe-o cărăruie trece umbra
de culoarea lunii
a lui Crist.
 
Pan cântă</b>
Sunt singur şi sunt plin de scai.
Am stăpânit cândva un cer de stele
şi lumilor
eu le cântam din nai.
Nimicul îşi încoardă struna.
Azi nu străbate-n grota mea
nici un străin,
doar salamandrele pestrite vin
şi câteodată:
Luna.
 
Păianjenul</b>
Gonit de crucile sădite pe cărări
Pan
s-ascunse într-o peşteră.
Razele fără de-astâmpăr se-mbulzeau
şi se-mpingeau cu coatele s-ajungă pân la el.
Tovarăşi nu avea,
doar un păianjen singurel.
Iscoditor, micuţul îşi ţesuse mreaja de mătase
în urechea lui.
Şi Pan din fire bun
prindea ţânţari celui din urmă prieten ce-i rămase.
Treceau în goană toamne cu căderi de stele.
Odată zeul îşi cioplea
un fluier din nuia de soc.
Piticul dobitoc
i se plimba pe mână.
Şi-n scăpărări de putregai
Pan descoperi mirat
că prietenul avea pe spate-o cruce.
Bătrânul zeu încremeni fără de grai
în noaptea cu căderi de stele
şi tresări îndurerat,
păianjenul s-a-ncreştinat.
 
A treia zi şi-a-nchis coşciugul ochilor de foc.
Era acoperit cu promoroacă
şi-amurgul cobora din sunetul de toacă.
Neisprăvit rămase fluierul de soc.
",Lucian Blaga
Către cititori,"Aici e casa mea. Dincolo soarele şi grădină cu stupi.
Voi treceţi pe drum, vă uitaţi printre gratii de poartă
şi aşteptaţi să vorbesc. - De unde să-ncep?
Credeţi-mă, credeţi-mă,
despre orişice poţi să vorbeşti cât vrei:
despre soartă şi despre şarpele binelui,
despre arhanghelii cari ară cu plugul
gradinile omului,
despre cerul spre care creştem,
despre ură şi cădere, tristeţe şi răstigniri
şi înainte de toate despre marea trecere.
Dar cuvintele sunt lacrimile celor ce ar fi voit
aşa de mult să plânga şi n-au putut.
Amare foarte sunt toate cuvintele,
de-aceea - lăsaţi-mă
să umblu mut printre voi,
să vă ies în cale cu ochii închişi.
",Lucian Blaga
Călugărul bătrân îmi şopteşte din prag,"Tinere care mergi prin iarba schiţului meu,
mai este mult pân-apune soarele?
Vreau să-mi dau sufletul
deodata cu şerpii striviţi în zori
de ciomegele ciobanilor.
Nu m-am zvârcolit şi eu în pulbere ca ei?
Nu m-am sfredelit şi eu în soare ca ei?
Viaţa mea a fost tot ce vrei,
câteodată fiara,
câteodată floare,
câteodată clopot-ce se certa cu cerul.
Azi tac aici, şi golul mormântului
îmi sună în urechi ca o talangă de lut.
Aţtept în prag răcoarea sfârşitului.
Mai este mult? Vino, tinere,
ia ţărâna în pumn
şi mi-o presară pe cap în loc de apă şi vin.
Botează-mă cu pământ.
Umbra lumii îmi trece peste inima.
",Lucian Blaga
Pluguri,"Prietene crescut la oraş
fără milă, ca florile în fereastră,
prietene care încă niciodată n-ai vazut
câmp şi soare jucând subt peri înfloriţi,
vreau să te iau de mână,
vino să-ţi arăt brazdele veacului.
Pe dealuri, unde te-ntorci,
cu ciocuri înfipte-n ogor sănătos,
sunt pluguri, pluguri, nenumarate pluguri:
mari păseri negre
ce-au coborât din cer pe pământ.
Ca să nu le sperii -
trebuie să te apropii de ele cântând.
Vino-încet.
",Lucian Blaga
Bunătate toamna,"Pomi suferind de gălbinare ne ies în drum.
O minune e câteodată boala.
Pătrunse de duh,
fetele-şi lungesc ceara,
dar nimeni nu mai caută vindecare.
Toamna surâzi îngăduitor pe toate cărările.
Toamna toţi oamenii încap laolaltă.
Iar noi cei altădat-atât de răi
azi suntem buni, parcă am trece fără viaţă
prin aurore subpământeşti.
Porţile pământului s-au deschis.
Daţi-vă mânile pentru sfârşit:
îngeri au cântat toată noaptea,
prin păduri au cântat toată noaptea
că bunătatea e moartă.
",Lucian Blaga
Cuvântul din urmă,"Arendas al stelelor,
străvechile zodii
mi le-am pierdut.
Viaţă cu sânge şi cu poveşti
din mâini mi-a scăpat.
Cine mă-ndrumă pe apă?
Cine mă trece prin foc?
De păseri cine mă apără?
Drumuri m-au alungat,
De nicăieri pământul
nu m-a chemat.
Sunt blestemat!
Cu cănele şi cu săgeţile ce mi-au rămas
mă-ngrop,
la rădăcinile tale mă-ngrop,
Dumnezeule, pom blestemat.
",Lucian Blaga
Amintire,"Unde eşti astăzi nu ştiu.
Vulturii treceau prin Dumnezeu deasupra noastră.
Alunec în amintire, e-aşa de mult de-atunci.
Pe culmile vechi unde soarele iese din pământ
privirile tale erau albastre şi-nalte de tot.
Zvon legendar se ridică din brazi.
Ochi atotinţelegător era iezerul sfânt.
În mine se mai vorbeşte şi astăzi despre tine.
Din gene, ape moarte mi se preling.
Ar trebui să tai iarba,
ar trebui să tai iarba pe unde-ai trecut.
Cu coasa tăgăduirei pe umăr
în cea din urmă tristeţe mă-ncing.
",Lucian Blaga
Sufletul satului,"Copilo, pune-ţi mânile pe genunchii mei.
Eu cred că veşnicia s-a născut la sat.
Aici orice gând e mai încet,
şi inima-ţi zvâcneşte mai rar,
ca şi cum nu ţi-ar bate în piept,
ci adânc în pământ undeva.
Aici se vindecă setea de mântuire
şi dacă ţi-ai sângerat picioarele
te aşezi pe un podmol de lut.
Uite, e seară.
Sufletul satului fâlfâie pe lângă noi,
ca un miros sfios de iarbă tăiată,
ca o cădere de fum din streşini de paie,
ca un joc de iezi pe morminte înalte.
",Lucian Blaga
Din cer a venit un cântec de lebădă,"Din cer a venit un cântec de lebădă.
Îl aud fecioarele ce umblă cu frumuseţi desculţe
peste muguri. Şi pretutindeni îl aud eu şi tu.
Călugării şi-au închis rugăciunile
în pivniţele pământului. Toate-au încetat
murind sub zăvor.
Sângeram din mâni, din cuget şi din ochi.
În zadar mai cauţi în ce-ai vrea să crezi.
Ţărâna e plină de zumzetul tainelor,
dar prea e aproape de călcâie
şi prea e departe de frunte.
Am privit, am umblat, şi iată cânt:
cui să mă-nchin, la ce să mă-nchin?
Cineva a-nveninat fântânile omului.
Fără să ştiu mi-am muiat şi eu mânile
în apele lor. Şi-acuma strig:
O, nu mai sunt vrednic
Să trăiesc printre pomi şi printre pietre.
Lucruri mici,
lucruri mari,
lucruri sălbatice - omorâţi-mi inima!
 
",Lucian Blaga
Biografie,"Unde şi când m-am ivit în lumină nu ştiu,
din umbră mă ispitesc singur să cred
că lumea e o cântare.
Străin zâmbind, vrăjit suind,
în mijlocul ei mă-mplinesc cu mirare.
Câteodată spun vorbe cari nu mă cuprind,
câteodată iubesc lucruri cari nu-mi răspund.
De vânturi şi isprăvi visate îmi sunt 
ochii plini,
de umblat umblu ca fiecare:
când vinovat pe coperişele iadului,
când fără păcat pe muntele cu crini.
Închis în cercul aceleiaşi vetre
fac schimb de taine cu strămoşii,
norodul spălat de ape subt pietre.
Seara se-ntâmplă mulcom s-ascult
în mine cum se tot revarsă
poveştile sângelui uitat de mult.
Binecuvânt pânea şi luna.
Ziua trăiesc împrăştiat cu furtuna.
Cu cuvinte stinse în gură
am cântat şi mai cânt marea trecere,
somnul lumii, îngerii de ceară.
De pe-un umăr pe altul
tăcând îmi trec steaua ca o povară.
",Lucian Blaga
Noapte extatică,"Adânc subt batrânele
verzile zodii -
se trag zăvoarele,
se-nchid fântânile.
Aşeaza-ţi în cruce 
gândul şi mânile.
Stele curgând
ne spală tarânile.
 
",Lucian Blaga
Paradis în destrămare,"Portarul înaripat mai ţine întins
un cotor de spadă fără de flăcări.
Nu se luptă cu nimeni,
dar se simte învins.
Pretudindeni pe pajişti şi pe ogor
serafimi cu păr nins
însetează după adevăr,
dar apele din fântâni
refuză găleţile lor.
Arând fără îndemn
cu pluguri de lemn,
arhanghelii se plâng
de greutatea aripelor.
Trece printre sori vecini
porumbelul sfântului duh,
cu pliscul stinge cele din urmă lumini.
Noaptea îngeri goi
zgribulind se culcă în fân:
vai mie, vai ţie,
păianjeni mulţi au umplut apa vie,
odată vor putrezi şi îngerii sub glie,
ţărâna va seca poveştile
din trupul trist.
",Lucian Blaga
Tăgăduiri,"Arbori cu crengi tăgăduitor aplecate
fac scoarţă în jurul unui launtric suspin. 
Pe toate potecile zilei
cu surâs tomnatic
Cristoşi înalţi pe cruci de arin.
Grele din înalţime cad ciocârlii
ca lacrimi sunătoare ale dumnezeirei peste ogor.
Pe drumuri pornit
iscodesc semnele
întregului rotund depărtat:
pretutindeni e o tristeţe. E o negare. E un sfârşit.
Pe urmele mele coapte
moartea îşi pune sărutul galben
şi nici un cântec nu mai îndeamnă
să fiu încă o dată.
Fac un pas şi şoptesc spre miazănoapte:
Frate, trăieşte tu, dacă vrei.
Mai fac un pas şi şoptesc spre miazăzi:
Frate, trăieşte tu dacă vrei.
Din sângele meu nu mai e nimeni chemat
Să-şi ia începutul trairilor
nu, nu mai e nimeni chemat.
Pe caile vremii se duc şi vin
cu pas adânc ca de soartă
albe fecioare şi negre fecioare:
îndemnuri cereşti 
să fim încă o dată,
să fim încă de o mie de ori
să fim, să fim!
Dar eu umblu lângă ape cântătoare
şi cu faţa-ngropată în palme - mă apar: 
eu nu! Amin.
",Lucian Blaga
Întrebări către o stea,"Stea care subt carul cel mare abia licăreşti
nedumerită-ntre şapte lumini, a cui stea eşti?
Eşti steaua lui Verde-mpărat - duhul nemântuit?
Ce sărbătoare scuteşti? Ce ceas împlinit?
Aperi un mare mormânt, sau vreo apă vindecătoare?
Păzeşti un norod, o cetate, sau numai o floare?
Peste ce suflet, peste ce sfinte recolte
veghezi mistuită subt vinete bolte?
De eşti a mea, păzindu-mi anul şi vatra,
n-aruncă nimenea după tine cu piatra?
",Lucian Blaga
Cântăreţi bolnavi,"Purtăm fără lacrimi
o boală în strune
şi mergem de-a pururi
spre soare-apune.
Ni-e sufletul spadă
de foc stinsă-n teacă.
Ah iarăşi şi iarăşi
cuvintele seacă.
Vânt veşnic răsună
prin ceţini de zadă.
Purces-am în lume
pe punţi de baladă.
Străbatem amurguri
cu crini albi în gură.
Închidem în noi un
sfârşit sub armură.
Purtăm fără lacrimi
o boală în strune
şi mergem de-a pururi
spre soare-apune.
 
Răni ducem - izvoare -
deschise subt haină.
Sporim nesfârşirea
c-un cântec, c-o taină.
",Lucian Blaga
